"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"S100A16",0,0.465206287969842,0.668,0.32,0,"3","S100A16",0.348
"EHF",0,0.46286042770108,0.315,0.009,0,"3","EHF",0.306
"YAP11",0,0.461242607414763,0.547,0.235,0,"3","YAP1",0.312
"JUP",0,0.457075959420813,0.455,0.118,0,"3","JUP",0.337
"AP1M2",0,0.45666058684813,0.39,0.009,0,"3","AP1M2",0.381
"TPD52L1",0,0.455024646009954,0.384,0.065,0,"3","TPD52L1",0.319
"C8orf33",0,0.444075838763401,0.552,0.294,0,"3","C8orf33",0.258
"WDR45B",0,0.438489564648229,0.549,0.295,0,"3","WDR45B",0.254
"CDK16",0,0.435447825626913,0.492,0.202,0,"3","CDK16",0.29
"PHLDA2",0,0.426235020085268,0.342,0.088,0,"3","PHLDA2",0.254
"KLK8",0,0.423085537841738,0.321,0.009,0,"3","KLK8",0.312
"PRAME",0,0.421322487388408,0.297,0.032,0,"3","PRAME",0.265
"EFNA1",0,0.419540753445177,0.367,0.064,0,"3","EFNA1",0.303
"CYHR1",0,0.417863312811955,0.547,0.298,0,"3","CYHR1",0.249
"KLK11",0,0.415839223196531,0.259,0.009,0,"3","KLK11",0.25
"SCX",0,0.411558471546571,0.266,0.025,0,"3","SCX",0.241
"PDLIM1",0,0.408242276334075,0.484,0.165,0,"3","PDLIM1",0.319
"KLK6",0,0.402530450411212,0.265,0.007,0,"3","KLK6",0.258
"NCKAP1",0,0.402297339471977,0.565,0.277,0,"3","NCKAP1",0.288
"PHGDH",0,0.399899136710073,0.454,0.198,0,"3","PHGDH",0.256
"INHBB",0,0.397832312218026,0.254,0.016,0,"3","INHBB",0.238
"ID41",0,0.396605582244179,0.434,0.186,0,"3","ID4",0.248
"MPZL2",0,0.394619188827124,0.365,0.038,0,"3","MPZL2",0.327
"ERBB3",0,0.392901193937535,0.325,0.012,0,"3","ERBB3",0.313
"PCSK1N",0,0.391702914285426,0.264,0.023,0,"3","PCSK1N",0.241
"EI24",0,0.391284399004858,0.585,0.333,0,"3","EI24",0.252
"HIST3H2A",0,0.389986898618031,0.404,0.158,0,"3","HIST3H2A",0.246
"CCND1",0,0.388757631826064,0.396,0.129,0,"3","CCND1",0.267
"METRN",0,0.38784192114819,0.496,0.193,0,"3","METRN",0.303
"KRT23",0,0.385553613062035,0.262,0.006,0,"3","KRT23",0.256
"CTTN1",0,0.384864273504538,0.585,0.31,0,"3","CTTN",0.275
"TATDN1",0,0.384491503127351,0.547,0.296,0,"3","TATDN1",0.251
"UQCC3",0,0.381232295009428,0.529,0.261,0,"3","UQCC3",0.268
"RPL39L",0,0.378259344033309,0.387,0.134,0,"3","RPL39L",0.253
"MAGEF1",0,0.377905238453627,0.449,0.211,0,"3","MAGEF1",0.238
"ESRP1",0,0.376776983083653,0.352,0.007,0,"3","ESRP1",0.345
"HOOK2",0,0.375602130815541,0.456,0.182,0,"3","HOOK2",0.274
"PRELID3B",0,0.3752923015273,0.489,0.222,0,"3","PRELID3B",0.267
"ITGA3",0,0.375084744020149,0.325,0.086,0,"3","ITGA3",0.239
"GID8",0,0.373689593460665,0.522,0.27,0,"3","GID8",0.252
"DHCR24",0,0.371449804245901,0.417,0.16,0,"3","DHCR24",0.257
"EPS8L1",0,0.369972271256408,0.343,0.039,0,"3","EPS8L1",0.304
"SORT1",0,0.36878628822805,0.375,0.071,0,"3","SORT1",0.304
"RAB30-AS1",0,0.368128282617738,0.438,0.171,0,"3","RAB30-AS1",0.267
"NAXE",0,0.367242034748996,0.541,0.3,0,"3","NAXE",0.241
"SH3YL1",0,0.365861883598865,0.482,0.227,0,"3","SH3YL1",0.255
"HMGB3",0,0.359404399380454,0.391,0.122,0,"3","HMGB3",0.269
"MLF1",0,0.356964108953441,0.441,0.199,0,"3","MLF1",0.242
"FAM136A",0,0.355892612049755,0.53,0.274,0,"3","FAM136A",0.256
"VSIG2",0,0.355301923383013,0.269,0.011,0,"3","VSIG2",0.258
"RBM38",0,0.355087477709622,0.457,0.193,0,"3","RBM38",0.264
"RBM47",0,0.354495536676924,0.37,0.1,0,"3","RBM47",0.27
"PARD6B",0,0.353333550192344,0.358,0.025,0,"3","PARD6B",0.333
"SLC25A29",0,0.353318494691382,0.378,0.105,0,"3","SLC25A29",0.273
"CRB3",0,0.34337021504989,0.342,0.009,0,"3","CRB3",0.333
"KIAA1522",0,0.335198355353013,0.409,0.128,0,"3","KIAA1522",0.281
"CNFN",0,0.332995359996137,0.285,0.021,0,"3","CNFN",0.264
"PTK2",0,0.332027497259829,0.502,0.232,0,"3","PTK2",0.27
"ANKRD65",0,0.330516150642469,0.344,0.079,0,"3","ANKRD65",0.265
"CDCP1",0,0.328408201512038,0.293,0.058,0,"3","CDCP1",0.235
"GPRC5C",0,0.324311813043483,0.378,0.1,0,"3","GPRC5C",0.278
"AHNAK2",0,0.32250585138055,0.267,0.024,0,"3","AHNAK2",0.243
"TMPRSS4",0,0.322478793143314,0.28,0.006,0,"3","TMPRSS4",0.274
"C6orf132",0,0.32241087139491,0.319,0.035,0,"3","C6orf132",0.284
"SEZ6L2",0,0.316950390146402,0.393,0.117,0,"3","SEZ6L2",0.276
"KLF5",0,0.316792232841608,0.307,0.038,0,"3","KLF5",0.269
"IFT22",0,0.316283987377896,0.457,0.197,0,"3","IFT22",0.26
"PLPP2",0,0.314978583337663,0.315,0.028,0,"3","PLPP2",0.287
"MGST1",0,0.313488015292183,0.261,0.06,0,"3","MGST1",0.201
"MECOM",0,0.311224379667913,0.291,0.037,0,"3","MECOM",0.254
"EXOSC4",0,0.310480154495963,0.417,0.161,0,"3","EXOSC4",0.256
"PKP3",0,0.309384535955431,0.32,0.01,0,"3","PKP3",0.31
"C11orf1",0,0.307476331647519,0.425,0.182,0,"3","C11orf1",0.243
"SLC44A4",0,0.306169835161199,0.271,0.024,0,"3","SLC44A4",0.247
"NXN",0,0.30350562233484,0.403,0.164,0,"3","NXN",0.239
"TPD52",0,0.303069002197087,0.413,0.112,0,"3","TPD52",0.301
"AGRN",0,0.302353251181826,0.383,0.122,0,"3","AGRN",0.261
"FNBP1L",0,0.302115794451913,0.426,0.152,0,"3","FNBP1L",0.274
"PCDH7",0,0.298283134812109,0.335,0.077,0,"3","PCDH7",0.258
"KIAA1217",0,0.295909732010437,0.368,0.102,0,"3","KIAA1217",0.266
"MYO6",0,0.295432433815035,0.408,0.164,0,"3","MYO6",0.244
"HOOK1",0,0.293914987560812,0.315,0.016,0,"3","HOOK1",0.299
"ENO2",0,0.293426576995359,0.301,0.065,0,"3","ENO2",0.236
"PTP4A3",0,0.292253434681666,0.318,0.076,0,"3","PTP4A3",0.242
"PATJ",0,0.292030258669702,0.375,0.081,0,"3","PATJ",0.294
"PKP2",0,0.288836171987493,0.301,0.071,0,"3","PKP2",0.23
"CHMP4C",0,0.287059986005007,0.318,0.017,0,"3","CHMP4C",0.301
"FAM83H",0,0.286534789440242,0.282,0.018,0,"3","FAM83H",0.264
"PTGS1",0,0.28568302271981,0.266,0.05,0,"3","PTGS1",0.216
"SCRIB",0,0.282846570898314,0.347,0.109,0,"3","SCRIB",0.238
"ESPN",0,0.282325052087975,0.258,0.01,0,"3","ESPN",0.248
"TMEM41A",0,0.280063055186438,0.393,0.156,0,"3","TMEM41A",0.237
"SERINC2",0,0.279798477172054,0.326,0.036,0,"3","SERINC2",0.29
"EPPK1",0,0.279523469708334,0.256,0.01,0,"3","EPPK1",0.246
"SHROOM3",0,0.278594151739288,0.289,0.025,0,"3","SHROOM3",0.264
"HOMER2",0,0.278014079695595,0.281,0.03,0,"3","HOMER2",0.251
"KHDRBS3",0,0.276485024175549,0.319,0.101,0,"3","KHDRBS3",0.218
"KCTD1",0,0.272395313613629,0.279,0.062,0,"3","KCTD1",0.217
"TMC4",0,0.271140053623557,0.269,0.018,0,"3","TMC4",0.251
"WWC1",0,0.270647143359702,0.284,0.036,0,"3","WWC1",0.248
"F11R",0,0.268598284845162,0.367,0.117,0,"3","F11R",0.25
"TMEM125",0,0.262330276564559,0.304,0.011,0,"3","TMEM125",0.293
"CXCL16",0,0.25685404513658,0.383,0.139,0,"3","CXCL16",0.244
"VWA1",0,0.252431987820215,0.389,0.121,0,"3","VWA1",0.268
"HSBP1L1",0,0.252405116586932,0.385,0.126,0,"3","HSBP1L1",0.259
"TCEA3",0,0.251883743471454,0.356,0.117,0,"3","TCEA3",0.239
"TSPAN12",0,0.250446300252764,0.256,0.066,0,"3","TSPAN12",0.19
"HEBP2",1.32924791830573e-307,0.513549073651303,0.649,0.435,2.96874230074402e-303,"3","HEBP2",0.214
"MGAT4B",2.87379719424709e-307,0.334716923147895,0.496,0.247,6.41833865363146e-303,"3","MGAT4B",0.249
"MRPL21",7.67746669166973e-307,0.444830077463739,0.617,0.383,1.71468541091752e-302,"3","MRPL21",0.234
"PKM",2.61211717429261e-306,0.565839922855565,0.786,0.62,5.83390249706512e-302,"3","PKM",0.166
"TFPI2",1.45384636887208e-305,0.57913371051128,0.255,0.081,3.2470204802389e-301,"3","TFPI2",0.174
"DAG1",8.89217747138214e-304,0.286024621628619,0.409,0.177,1.98597891645849e-299,"3","DAG1",0.232
"CSTB",1.78360088135031e-302,0.687146181908688,0.806,0.686,3.98349420840779e-298,"3","CSTB",0.12
"GIPC1",2.24902807568669e-302,0.349395058835946,0.511,0.267,5.02297930423865e-298,"3","GIPC1",0.244
"ARMC10",4.79389548783225e-302,0.31193191054652,0.506,0.259,1.07066861825245e-297,"3","ARMC10",0.247
"TMEM251",9.84071280266736e-302,0.319203654969637,0.402,0.178,2.19782479734773e-297,"3","TMEM251",0.224
"TSTA3",1.74042488002068e-300,0.492840396484944,0.546,0.308,3.88706492703818e-296,"3","TSTA3",0.238
"PTMA",1.07932272864764e-299,0.372221888380597,0.976,0.977,2.41055938216164e-295,"3","PTMA",-0.001
"ATF5",1.8078360197552e-298,0.40114697311503,0.383,0.161,4.03762096652126e-294,"3","ATF5",0.222
"HYOU1",1.83685695673701e-297,0.27220459225286,0.388,0.165,4.10243632717644e-293,"3","HYOU1",0.223
"MCUR1",2.32661572635862e-297,0.318084936265275,0.479,0.24,5.19626356324935e-293,"3","MCUR1",0.239
"OLA1",2.62885767489946e-296,0.388143466982973,0.572,0.333,5.87129073112046e-292,"3","OLA1",0.239
"WT1",1.02117422516351e-293,0.360356905521425,0.326,0.127,2.28069051448019e-289,"3","WT1",0.199
"AFDN",1.23728848656803e-292,0.265572928108252,0.424,0.185,2.76336010590103e-288,"3","AFDN",0.239
"ISYNA1",6.6290637030142e-292,0.314912199162622,0.434,0.194,1.48053508743119e-287,"3","ISYNA1",0.24
"C10orf10",7.25021570244586e-289,0.391545616685113,0.285,0.098,1.61926317498426e-284,"3","C10orf10",0.187
"PUF60",1.44680418619214e-288,0.537449158332038,0.651,0.45,3.23129246944153e-284,"3","PUF60",0.201
"RPL22",2.65428767754172e-287,0.358914734741693,0.936,0.936,5.92808609902167e-283,"3","RPL22",0
"PGM2L1",6.10421648018291e-287,0.336766967145709,0.359,0.146,1.36331570868405e-282,"3","PGM2L1",0.213
"GCSH1",6.45170991188886e-287,0.38968614489089,0.563,0.319,1.44092489172126e-282,"3","GCSH",0.244
"EGLN1",2.01416633615265e-286,0.258851437548316,0.451,0.209,4.49843909516333e-282,"3","EGLN1",0.242
"TIMM8B",3.02158679798677e-282,0.579985409963121,0.684,0.497,6.74841195462364e-278,"3","TIMM8B",0.187
"DDIT3",8.88686127371928e-281,0.458233124452374,0.488,0.248,1.98479159687246e-276,"3","DDIT3",0.24
"HSPD1",2.12895990216187e-280,0.50507476680123,0.794,0.653,4.75481904548832e-276,"3","HSPD1",0.141
"TSPAN6",1.39770273660957e-279,0.290507629314033,0.409,0.183,3.12162929194382e-275,"3","TSPAN6",0.226
"COA4",9.31741518333136e-279,0.442123219317947,0.616,0.394,2.08095150704523e-274,"3","COA4",0.222
"BRI3",1.11091408256714e-276,0.516768738225976,0.776,0.627,2.48111551200546e-272,"3","BRI3",0.149
"FBXO32",2.54554909120301e-275,0.526244229049062,0.352,0.147,5.6852293402928e-271,"3","FBXO32",0.205
"PTGR1",9.29605213160634e-275,0.299923552788672,0.446,0.22,2.07618028307296e-270,"3","PTGR1",0.226
"YIPF2",1.98097227815273e-274,0.283196089550561,0.452,0.222,4.42430348602631e-270,"3","YIPF2",0.23
"AIFM1",7.19884136001632e-274,0.280397222491792,0.355,0.151,1.60778922934604e-269,"3","AIFM1",0.204
"ALG3",6.90825603778143e-273,0.287169457605122,0.415,0.195,1.5428899034781e-268,"3","ALG3",0.22
"GLO1",9.51544960250253e-273,0.418702407053223,0.608,0.383,2.12518051422292e-268,"3","GLO1",0.225
"PGK1",1.00910930078669e-272,0.618059510602041,0.743,0.601,2.253744712377e-268,"3","PGK1",0.142
"NRBP2",3.99394171860501e-271,0.254532604495871,0.316,0.123,8.92006943433242e-267,"3","NRBP2",0.193
"PTS",2.5984200642735e-270,0.312509364751005,0.489,0.252,5.80331137154843e-266,"3","PTS",0.237
"C8orf82",3.37632280491735e-270,0.262784436278895,0.437,0.205,7.54067935250242e-266,"3","C8orf82",0.232
"TPD52L2",9.22077675156766e-269,0.311225047343331,0.497,0.263,2.05936827969512e-264,"3","TPD52L2",0.234
"NPC2",3.64238843986874e-266,0.537326396454661,0.766,0.591,8.13491034160285e-262,"3","NPC2",0.175
"ARPC1A",4.14534018988845e-261,0.379385839715393,0.62,0.393,9.25820278009686e-257,"3","ARPC1A",0.227
"TMEM123",6.66450110759305e-261,0.573720578885148,0.662,0.489,1.48844967736983e-256,"3","TMEM123",0.173
"AHCY",7.44625247078876e-260,0.336915991586132,0.467,0.246,1.66304602682596e-255,"3","AHCY",0.221
"EBNA1BP2",1.39777555277363e-259,0.296850476696791,0.522,0.284,3.12179191956462e-255,"3","EBNA1BP2",0.238
"CD2AP",1.75593923919349e-259,0.284076735317563,0.471,0.235,3.92171469681474e-255,"3","CD2AP",0.236
"MORN2",7.33135492130422e-259,0.260380807909486,0.445,0.22,1.63738480812408e-254,"3","MORN2",0.225
"APOPT1",1.30901664644371e-258,0.395022866332271,0.538,0.314,2.92355777816739e-254,"3","APOPT1",0.224
"ATP5G3",3.73692494889535e-258,0.557730351522509,0.792,0.703,8.34604818086288e-254,"3","ATP5G3",0.0890000000000001
"RTN3",7.83172235505262e-258,0.411646782089642,0.62,0.416,1.74913687077745e-253,"3","RTN3",0.204
"CTBP2",9.21928462790486e-257,0.342898551762959,0.526,0.291,2.05903502879627e-252,"3","CTBP2",0.235
"MRPL51",1.34901512261232e-256,0.525472405596285,0.74,0.608,3.01289037484236e-252,"3","MRPL51",0.132
"ATP1B11",1.8124147332703e-256,0.503205493169126,0.519,0.289,4.0478470652859e-252,"3","ATP1B1",0.23
"MFGE8",1.48107834809382e-255,0.522102505221996,0.533,0.306,3.30784038263275e-251,"3","MFGE8",0.227
"HSP90AB1",9.3746234255362e-253,0.430443362807754,0.91,0.873,2.09372839585926e-248,"3","HSP90AB1",0.037
"VDAC1",7.36405894907324e-252,0.48762073478398,0.711,0.533,1.64468892568602e-247,"3","VDAC1",0.178
"PNPLA4",1.23323355336935e-250,0.260478095364017,0.387,0.181,2.75430381809511e-246,"3","PNPLA4",0.206
"SLC52A2",2.2995294416681e-250,0.266740345214371,0.451,0.229,5.13576905502153e-246,"3","SLC52A2",0.222
"TMEM134",1.91435055757041e-249,0.351993311964638,0.535,0.31,4.27551053527776e-245,"3","TMEM134",0.225
"PFKP",3.17800600788782e-249,0.292094734813528,0.462,0.232,7.09775861801666e-245,"3","PFKP",0.23
"TRIP6",4.39548549576009e-249,0.299929402183085,0.519,0.285,9.81687730623058e-245,"3","TRIP6",0.234
"VEGFB",1.38102497876618e-248,0.411109416167853,0.613,0.381,3.0843811875764e-244,"3","VEGFB",0.232
"PAICS",1.93711740782415e-248,0.276776112543123,0.47,0.241,4.32635801863445e-244,"3","PAICS",0.229
"SCOC",1.10324435864618e-247,0.341852860451078,0.543,0.31,2.46398595060038e-243,"3","SCOC",0.233
"LSM4",9.11516262379667e-247,0.437260178205857,0.629,0.423,2.03578042039875e-242,"3","LSM4",0.206
"ROMO1",1.0335240345475e-246,0.530255257727245,0.704,0.547,2.30827257875838e-242,"3","ROMO1",0.157
"GGCT",2.16075989884301e-245,0.408772618910038,0.544,0.318,4.82584115807597e-241,"3","GGCT",0.226
"COX7B",5.84384472261285e-245,0.596183415811122,0.777,0.681,1.30516428034835e-240,"3","COX7B",0.096
"YBX31",1.9601663556337e-244,0.38095720915599,0.76,0.519,4.3778355386723e-240,"3","YBX3",0.241
"MRPL15",2.81150392263992e-243,0.3203865551149,0.508,0.285,6.279212860824e-239,"3","MRPL15",0.223
"NCBP2-AS2",4.1994556408775e-243,0.303035410506054,0.449,0.233,9.37906422833581e-239,"3","NCBP2-AS2",0.216
"ANXA4",1.0688777500223e-242,0.487452001829591,0.547,0.323,2.38723156689982e-238,"3","ANXA4",0.224
"GPNMB",2.52151081154014e-242,0.392007145394934,0.406,0.195,5.63154224649374e-238,"3","GPNMB",0.211
"ATF3",9.98207021440207e-241,0.839790044115244,0.537,0.334,2.22939556168456e-236,"3","ATF3",0.203
"DUSP23",1.31248141083117e-240,0.315908176020885,0.521,0.287,2.93129598295033e-236,"3","DUSP23",0.234
"TPBG",8.13555047673508e-237,0.285806710111324,0.288,0.112,1.81699384347401e-232,"3","TPBG",0.176
"RFXANK",9.97577382353649e-236,0.30635016673294,0.51,0.286,2.22798932574864e-231,"3","RFXANK",0.224
"PAFAH1B2",3.17607417076938e-235,0.299178971430353,0.532,0.304,7.09344405299634e-231,"3","PAFAH1B2",0.228
"NUPR11",1.12108824380793e-234,0.655057398543092,0.656,0.412,2.50383848372062e-230,"3","NUPR1",0.244
"ACP1",4.35800385421638e-234,0.414237790659063,0.644,0.452,9.73316580800685e-230,"3","ACP1",0.192
"COX20",2.06208120626215e-233,0.410133215015583,0.663,0.461,4.60545216606588e-229,"3","COX20",0.202
"NDUFB7",4.72046056082992e-231,0.451621502453224,0.767,0.648,1.05426766165575e-226,"3","NDUFB7",0.119
"POLD2",1.70554700596289e-230,0.301586870526605,0.489,0.262,3.80916868311752e-226,"3","POLD2",0.227
"MT1E",8.9303145375881e-230,0.802683868373831,0.578,0.38,1.99449644882493e-225,"3","MT1E",0.198
"PSMB51",1.12374597870822e-229,0.399693796437404,0.655,0.46,2.50977426884695e-225,"3","PSMB5",0.195
"LDHA",1.41052968147144e-228,0.643026677982615,0.805,0.714,3.1502769905983e-224,"3","LDHA",0.0910000000000001
"ACTN11",2.35184188378382e-228,0.415099452413969,0.587,0.349,5.25260366324279e-224,"3","ACTN1",0.238
"AZIN1",4.81878611319938e-228,0.333820052329134,0.521,0.298,1.07622769052195e-223,"3","AZIN1",0.223
"GPI",8.24115351411249e-228,0.33933468493891,0.538,0.309,1.84057922584188e-223,"3","GPI",0.229
"RNF114",5.78442327919365e-226,0.28407621328088,0.546,0.321,1.29189309517511e-221,"3","RNF114",0.225
"MRPL12",6.87122511667183e-226,0.417030988015424,0.511,0.294,1.53461941755749e-221,"3","MRPL12",0.217
"LRRC41",1.87500360225296e-225,0.336394003764966,0.481,0.267,4.18763304527175e-221,"3","LRRC41",0.214
"C14orf2",6.44121823778383e-225,0.592844696188144,0.793,0.713,1.43858168122664e-220,"3","C14orf2",0.0800000000000001
"CFAP36",2.00872332417025e-224,0.299977704903376,0.527,0.304,4.48628267220183e-220,"3","CFAP36",0.223
"SLC25A39",2.45967957804169e-224,0.317960963500741,0.514,0.294,5.49344836959831e-220,"3","SLC25A39",0.22
"ATP5J2",3.44487099225114e-223,0.543356937683806,0.777,0.696,7.6937748740937e-219,"3","ATP5J2",0.0810000000000001
"MAF1",4.9460103736851e-223,0.391136057096836,0.626,0.43,1.10464195685883e-218,"3","MAF1",0.196
"ECHS1",1.57659240065105e-222,0.469600487087861,0.676,0.497,3.52116146761407e-218,"3","ECHS1",0.179
"PAIP1",5.32451744810871e-222,0.265542954756782,0.517,0.297,1.1891777268606e-217,"3","PAIP1",0.22
"UBE2H",5.98098051483748e-221,0.442790931767091,0.595,0.398,1.3357921881838e-216,"3","UBE2H",0.197
"TRIB1",8.85373909914405e-221,0.352797218457742,0.4,0.197,1.97739409040283e-216,"3","TRIB1",0.203
"EEF1E1",1.17849627745963e-220,0.286655785664415,0.493,0.278,2.63205358607834e-216,"3","EEF1E1",0.215
"CAPN1",2.76347545431336e-219,0.30208045661902,0.529,0.317,6.17194607966345e-215,"3","CAPN1",0.212
"MTX2",4.94951173940449e-219,0.268849462109173,0.479,0.264,1.1054239518786e-214,"3","MTX2",0.215
"DPY30",5.18504375849803e-219,0.383619265365858,0.616,0.419,1.15802767302295e-214,"3","DPY30",0.197
"MGST2",7.31394653272497e-219,0.30395582788146,0.454,0.239,1.6334968186188e-214,"3","MGST2",0.215
"COA6",2.97891164528226e-218,0.313513480794609,0.55,0.332,6.6531012685734e-214,"3","COA6",0.218
"HINT1",4.32426166437177e-218,0.521704002242798,0.826,0.81,9.65780600120791e-214,"3","HINT1",0.0159999999999999
"MTCH1",1.96765446344584e-217,0.369039015343887,0.685,0.504,4.39455947865994e-213,"3","MTCH1",0.181
"COX6C",5.83038450611008e-217,0.533517894477535,0.86,0.835,1.30215807559463e-212,"3","COX6C",0.025
"TCIM",5.96323993734246e-217,0.708625654683182,0.287,0.125,1.33183000760606e-212,"3","TCIM",0.162
"PRDX21",1.41431563002937e-216,0.420860551975635,0.783,0.617,3.15873252810761e-212,"3","PRDX2",0.166
"SYNGR2",2.54025320773432e-216,0.258318104870014,0.488,0.256,5.67340151415383e-212,"3","SYNGR2",0.232
"PRDX1",2.53748975768986e-215,0.390534773931676,0.816,0.718,5.66722962482454e-211,"3","PRDX1",0.098
"SEPHS2",4.66671648587711e-215,0.29565021852525,0.489,0.275,1.04226445995579e-210,"3","SEPHS2",0.214
"LGALS3BP1",5.65203796282867e-215,0.438509880329128,0.688,0.464,1.26232615861815e-210,"3","LGALS3BP",0.224
"DCUN1D5",6.11828120700608e-215,0.273029389878098,0.46,0.255,1.36645692477274e-210,"3","DCUN1D5",0.205
"CETN2",1.50600723681647e-214,0.320449714291723,0.513,0.292,3.3635165627059e-210,"3","CETN2",0.221
"SEM1",2.57985177877606e-214,0.402511684195207,0.81,0.727,5.76184096271844e-210,"3","SEM1",0.0830000000000001
"AK2",2.65517302951653e-214,0.333662255367426,0.534,0.32,5.93006344412222e-210,"3","AK2",0.214
"FKBP2",1.55279854343285e-212,0.436809609931342,0.736,0.585,3.46802026690292e-208,"3","FKBP2",0.151
"AURKAIP1",2.12956619039216e-212,0.470329128229608,0.715,0.581,4.75617312962186e-208,"3","AURKAIP1",0.134
"UQCRQ",5.26202506776826e-212,0.581464564658588,0.76,0.657,1.17522067863536e-207,"3","UQCRQ",0.103
"PDXK",1.24890664378928e-211,0.36130792651641,0.563,0.35,2.78930809823899e-207,"3","PDXK",0.213
"CKS1B",1.79853119137728e-211,0.381401926124806,0.457,0.248,4.01683956282201e-207,"3","CKS1B",0.209
"MRPL13",3.48696888167688e-211,0.319016170245894,0.542,0.329,7.78779630033714e-207,"3","MRPL13",0.213
"CENPW",2.68209452186356e-210,0.348236972507475,0.261,0.105,5.99018990513007e-206,"3","CENPW",0.156
"TSC22D11",5.41445305270896e-210,0.354707476248321,0.659,0.426,1.20926394479202e-205,"3","TSC22D1",0.233
"FLOT1",7.21039618261346e-210,0.368888537551803,0.605,0.397,1.61036988342489e-205,"3","FLOT1",0.208
"SHARPIN",1.04559941643692e-209,0.272021106825379,0.499,0.285,2.33524173667022e-205,"3","SHARPIN",0.214
"APH1A",1.94812819701253e-209,0.305277975976339,0.586,0.379,4.35094951520779e-205,"3","APH1A",0.207
"SF3B6",1.9708063069882e-209,0.416319598828457,0.755,0.637,4.40159880602744e-205,"3","SF3B6",0.118
"UCP22",2.28564423624712e-209,0.493217384615243,0.509,0.287,5.10475783723433e-205,"3","UCP2",0.222
"BUD23",2.55523962519736e-209,0.350005108183694,0.573,0.377,5.70687217891579e-205,"3","BUD23",0.196
"MRPS16",4.05472182382128e-209,0.33178105622535,0.571,0.372,9.05581572132244e-205,"3","MRPS16",0.199
"FLNB",5.15092371580626e-208,0.261471774292461,0.424,0.213,1.15040730268817e-203,"3","FLNB",0.211
"GRINA",1.18257327777188e-207,0.304019681545624,0.524,0.314,2.64115915857572e-203,"3","GRINA",0.21
"SEC61G",7.53391013004372e-207,0.496074759332852,0.778,0.692,1.68262348844396e-202,"3","SEC61G",0.0860000000000001
"FAM162A",3.02593470261225e-206,0.511869440277522,0.657,0.449,6.75812256481419e-202,"3","FAM162A",0.208
"PPP1CB",1.52502707958923e-205,0.471800080533624,0.714,0.569,3.40599547955458e-201,"3","PPP1CB",0.145
"CMAS",3.47102249522071e-205,0.251712352098344,0.422,0.216,7.75218164082593e-201,"3","CMAS",0.206
"LTBR",1.52618910448724e-204,0.292102686161356,0.48,0.274,3.40859074596181e-200,"3","LTBR",0.206
"MCRIP2",1.70432930201567e-203,0.251826943942859,0.396,0.197,3.8064490631218e-199,"3","MCRIP2",0.199
"C19orf53",1.92133891881883e-203,0.392542355793172,0.791,0.705,4.29111834128998e-199,"3","C19orf53",0.0860000000000001
"CTNND1",1.97292174077479e-203,0.303862022156096,0.515,0.303,4.40632341584641e-199,"3","CTNND1",0.212
"PDCD5",6.56256286909145e-203,0.427224478296907,0.697,0.523,1.46568279118289e-198,"3","PDCD5",0.174
"NDUFS8",7.46042345374822e-203,0.46348001298536,0.671,0.515,1.66621097416013e-198,"3","NDUFS8",0.156
"DNPH1",4.01473090953888e-202,0.36748978239793,0.555,0.366,8.96650001336413e-198,"3","DNPH1",0.189
"LGALS31",5.8282015859611e-202,0.532796229034074,0.766,0.595,1.30167054220855e-197,"3","LGALS3",0.171
"CHCHD7",7.81874069709664e-202,0.252738380924548,0.49,0.272,1.74623754728956e-197,"3","CHCHD7",0.218
"RPS171",2.03623267904015e-201,0.370933778627663,0.888,0.859,4.54772206536826e-197,"3","RPS17",0.029
"GPAA1",3.58003210541971e-201,0.337869498742379,0.499,0.308,7.99564370424439e-197,"3","GPAA1",0.191
"HSF1",9.43810743972638e-201,0.269090200416907,0.508,0.292,2.10790691558849e-196,"3","HSF1",0.216
"SLC40A11",1.50373827569188e-200,0.701725977759396,0.486,0.3,3.35844906493024e-196,"3","SLC40A1",0.186
"ERRFI11",2.12183233581998e-200,0.342904859188052,0.37,0.18,4.73890033882034e-196,"3","ERRFI1",0.19
"MDK1",1.0066074680201e-198,0.415546319655685,0.669,0.417,2.24815711907609e-194,"3","MDK",0.252
"TOMM20",1.31831043579339e-198,0.505724741398453,0.758,0.664,2.94431452730095e-194,"3","TOMM20",0.094
